@timestamp;json.apk;json.country;json.country_code;json.category;json.domain;json.fase;json.categ;json.PII;json.testing_label;json.int_transfer;json.categ_ancestry;json.ancestry;json.port;json.device
Apr 2, 2020 @ 16:44:55.331;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;United States;US;-;cc.lbesec.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.330;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.329;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.328;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:55.326;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:47.332;com.lbe.parallel.intl;Singapore;SG;-;api.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.323;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.323;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.323;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;United States;US;-;soma-assets.smaato.net;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.322;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;United States;US;-;adtag.ad.smaato.net;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.321;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.320;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.320;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.320;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.316;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.316;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.315;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:46.314;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.312;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.312;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.312;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.311;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.310;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;United States;US;-;googleads.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;United States;US;-;googleads.g.doubleclick.net;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-policy.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.309;com.lbe.parallel.intl;Singapore;SG;-;aff-report.lbesecapi.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.308;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.308;com.lbe.parallel.intl;Singapore;SG;-;psi.lbesecapi.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
Apr 2, 2020 @ 16:44:45.308;com.lbe.parallel.intl;United States;US;-;cc.lbesec.com;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;true;[];[];-;aee4ad920306
